classification,flag,press_length,date_string,timestamp,event_start,interval_length,interval
1,0,21,20221227,14:51:42,409469,12,"[226, 223, 223, 220, 218, 218, 215, 215, 223, 226, 325, 325]"
1,0,22,20221227,14:51:52,409687,0,[]
-1,0,4,20221227,15:01:05,421329,8,"[495, 251, 187, 190, 190, 190, 190, 210]"
-1,0,6,20221226,08:55:42,31087,11,"[393, 185, 63, 185, 185, 187, 190, 104, 104, 213, 449]"
-1,0,5,20221226,08:56:22,31933,6,"[530, 304, 304, 304, 307, 327]"
-1,0,5,20221226,08:56:28,32064,2,"[541, 541]"
-1,0,4,20221226,08:56:43,32370,6,"[294, 284, 284, 284, 259, 289]"
-1,0,4,20221226,08:57:14,33014,7,"[520, 388, 269, 274, 274, 279, 281]"
-1,0,4,20221226,08:57:39,33565,1,[66]
-1,0,4,20221226,08:57:49,33765,6,"[447, 220, 223, 223, 210, 243]"
-1,0,5,20221226,08:59:02,35296,8,"[492, 454, 284, 287, 287, 251, 289, 302]"
-1,0,5,20221226,08:59:24,35751,6,"[274, 243, 241, 238, 238, 243]"
-1,0,5,20221226,09:00:06,36654,1,[574]
1,0,27,20221226,09:01:48,38790,10,"[254, 254, 241, 238, 238, 236, 236, 236, 238, 236]"
1,0,26,20221226,09:04:19,41969,3,"[574, 441, 248]"
1,0,25,20221226,09:06:16,44435,14,"[144, 134, 137, 132, 129, 139, 139, 137, 137, 137, 142, 142, 144, 152]"
-1,0,4,20221226,09:13:50,53989,6,"[568, 215, 213, 215, 215, 218]"
-1,0,5,20221226,09:18:03,59288,5,"[259, 256, 254, 254, 261]"
-1,0,4,20221226,09:31:13,75874,5,"[218, 220, 218, 218, 223]"
-1,0,5,20221226,09:34:56,80592,5,"[213, 213, 213, 218, 337]"
-1,0,4,20221226,09:35:52,81767,7,"[299, 246, 208, 246, 248, 246, 251]"
-1,0,5,20221226,09:35:55,81838,8,"[457, 241, 248, 248, 251, 246, 248, 386]"
-1,0,4,20221226,09:36:34,82659,6,"[381, 342, 340, 335, 340, 337]"
-1,0,2,20221226,09:36:38,82722,6,"[327, 309, 312, 312, 358, 320]"
-1,0,6,20221226,09:36:42,82809,5,"[302, 299, 302, 302, 299]"
-1,0,4,20221226,09:37:25,83719,5,"[246, 246, 246, 246, 256]"
1,0,22,20221226,09:37:29,83824,17,"[228, 220, 215, 215, 213, 213, 215, 213, 213, 213, 213, 213, 210, 213, 213, 220, 231]"
-1,0,4,20221226,09:37:47,84191,4,"[523, 266, 266, 266]"
1,0,24,20221226,09:42:11,89738,14,"[236, 233, 233, 231, 231, 231, 231, 228, 228, 228, 228, 228, 233, 241]"
-1,0,5,20221226,09:42:50,90549,10,"[340, 452, 426, 241, 226, 228, 231, 236, 238, 251]"
1,0,25,20221226,09:45:02,93339,12,"[523, 568, 203, 203, 203, 203, 203, 203, 203, 203, 205, 393]"
-1,0,4,20221226,09:51:53,101972,5,"[162, 152, 149, 152, 154]"
1,0,30,20221226,09:57:54,109575,12,"[121, 124, 121, 111, 119, 119, 116, 119, 119, 121, 129, 139]"
1,0,30,20221226,10:00:55,113346,14,"[213, 208, 198, 200, 200, 200, 200, 203, 203, 205, 205, 205, 208, 215]"
1,0,35,20221226,10:01:00,113457,14,"[292, 330, 259, 287, 287, 289, 289, 289, 289, 289, 287, 287, 294, 289]"
-1,0,4,20221226,10:01:25,113967,5,"[304, 304, 307, 309, 279]"
-1,0,5,20221226,10:01:31,114099,10,"[243, 236, 231, 233, 231, 231, 241, 233, 238, 246]"
-1,0,5,20221226,10:12:58,128532,1,[464]
-1,0,5,20221226,10:21:44,139613,5,"[182, 182, 182, 180, 254]"
1,0,27,20221226,10:22:34,140655,12,"[187, 180, 177, 177, 177, 177, 177, 177, 180, 180, 180, 187]"
-1,0,6,20221226,10:33:12,154079,7,"[187, 187, 165, 175, 175, 177, 177]"
-1,0,4,20221226,10:33:55,154956,6,"[205, 198, 198, 198, 198, 208]"
-1,0,4,20221226,10:34:28,155653,11,"[485, 170, 330, 81, 165, 165, 167, 45, 134, 294, 457]"
1,0,30,20221226,10:36:11,157831,9,"[165, 162, 162, 172, 165, 167, 165, 170, 177]"
-1,0,4,20221226,10:38:08,160285,3,"[162, 162, 162]"
-1,0,5,20221226,10:54:39,181080,5,"[271, 248, 246, 248, 269]"
-1,0,5,20221226,10:57:06,184162,7,"[355, 279, 129, 279, 261, 281, 304]"
1,0,26,20221226,10:59:15,186879,12,"[200, 198, 193, 190, 190, 190, 190, 190, 185, 185, 182, 190]"
1,0,29,20221226,10:59:31,187207,11,"[231, 226, 223, 223, 220, 218, 218, 218, 220, 226, 238]"
1,0,26,20221226,11:00:08,187996,19,"[566, 548, 167, 160, 157, 154, 152, 149, 149, 149, 149, 149, 149, 556, 167, 535, 429, 523, 416]"
-1,0,4,20221226,11:02:41,191217,5,"[220, 200, 203, 200, 203]"
1,0,22,20221226,11:05:33,194829,18,"[170, 167, 167, 167, 167, 165, 165, 165, 165, 165, 165, 165, 165, 162, 165, 167, 170, 177]"
-1,0,5,20221226,11:11:18,202097,7,"[553, 276, 360, 220, 218, 218, 228]"
-1,0,4,20221226,11:12:09,203154,7,"[358, 363, 160, 165, 228, 228, 355]"
-1,0,4,20221226,11:12:42,203858,8,"[403, 99, 172, 167, 167, 167, 99, 530]"
-1,0,4,20221226,11:15:02,206796,7,"[360, 485, 223, 223, 226, 228, 231]"
-1,0,7,20221226,11:17:39,210113,5,"[439, 215, 215, 218, 223]"
-1,0,4,20221226,11:20:33,213730,0,[]
-1,0,4,20221226,11:21:28,214865,4,"[474, 210, 210, 215]"
-1,0,6,20221226,11:21:45,215241,5,"[375, 187, 187, 190, 198]"
1,0,27,20221226,11:22:43,216464,26,"[231, 472, 327, 182, 40, 210, 210, 210, 210, 210, 210, 213, 213, 213, 213, 210, 210, 210, 210, 182, 40, 215, 462, 223, 182, 45]"
-1,0,5,20221226,11:22:59,216821,7,"[162, 152, 152, 154, 154, 165, 165]"
-1,0,6,20221226,11:25:07,219483,6,"[193, 195, 195, 195, 200, 213]"
-1,0,7,20221226,11:25:53,220470,5,"[246, 243, 241, 243, 243]"
-1,0,5,20221226,11:26:49,221648,1,[317]
1,0,30,20221226,11:27:57,223078,7,"[342, 337, 342, 337, 337, 337, 337]"
-1,0,5,20221226,11:28:27,223708,4,"[363, 299, 297, 246]"
1,0,27,20221226,11:28:33,223823,9,"[200, 195, 193, 193, 193, 193, 190, 193, 205]"
1,0,25,20221226,11:28:45,224084,9,"[330, 337, 325, 325, 327, 327, 330, 347, 370]"
-1,0,4,20221226,11:29:09,224592,5,"[474, 330, 332, 335, 335]"
-1,0,5,20221226,11:29:11,224626,4,"[325, 299, 299, 302]"
-1,0,4,20221226,11:29:13,224673,5,"[416, 325, 327, 327, 403]"
-1,0,5,20221226,11:29:16,224738,4,"[350, 337, 350, 353]"
-1,0,4,20221226,11:29:19,224792,5,"[358, 358, 355, 353, 368]"
1,0,24,20221226,11:29:21,224848,10,"[220, 210, 205, 218, 205, 205, 205, 205, 208, 213]"
-1,0,5,20221226,11:29:44,225314,5,"[355, 215, 304, 335, 543]"
1,0,23,20221226,11:30:07,225800,10,"[373, 457, 276, 276, 210, 246, 264, 91, 284, 284]"
1,0,30,20221226,11:30:53,226777,20,"[320, 317, 571, 312, 314, 309, 309, 309, 309, 309, 307, 307, 309, 309, 309, 309, 312, 314, 320, 330]"
1,0,25,20221226,11:31:10,227131,15,"[274, 271, 271, 274, 274, 271, 271, 271, 269, 269, 269, 269, 269, 264, 266]"
-1,0,6,20221226,11:40:56,239468,8,"[215, 200, 198, 198, 198, 200, 208, 218]"
1,0,31,20221225,08:12:38,22586,17,"[360, 355, 355, 358, 358, 350, 347, 347, 345, 342, 347, 347, 350, 355, 360, 368, 381]"
-1,0,6,20221225,08:25:01,38258,5,"[297, 149, 281, 281, 406]"
-1,0,5,20221225,08:34:43,50434,5,"[322, 299, 297, 297, 419]"
-1,0,4,20221225,08:56:22,77758,4,"[292, 276, 287, 287]"
-1,0,5,20221225,08:57:16,78895,4,"[284, 269, 276, 276]"
-1,0,6,20221225,09:18:24,105505,2,"[403, 403]"
-1,0,6,20221225,09:25:58,114992,2,"[472, 472]"
-1,0,4,20221225,09:28:28,118152,5,"[182, 175, 175, 127, 180]"
-1,0,6,20221225,09:28:33,118252,5,"[187, 175, 175, 175, 177]"
-1,0,4,20221225,09:33:21,124305,7,"[198, 180, 180, 180, 177, 177, 185]"
-1,0,6,20221225,09:34:09,125287,1,[378]
-1,0,6,20221225,09:59:03,156714,6,"[203, 187, 193, 193, 193, 205]"
1,0,32,20221225,10:00:49,158940,32,"[190, 182, 182, 142, 139, 134, 132, 132, 132, 132, 132, 134, 137, 66, 139, 139, 139, 101, 137, 137, 134, 132, 132, 129, 129, 129, 129, 132, 134, 134, 139, 439]"
1,0,25,20221225,10:04:30,163571,12,"[208, 200, 200, 203, 203, 203, 198, 208, 210, 213, 208, 215]"
1,0,25,20221225,10:06:46,166411,15,"[193, 193, 193, 193, 76, 195, 195, 195, 195, 198, 198, 198, 200, 205, 213]"
1,0,16,20221225,10:18:38,181388,22,"[320, 322, 276, 215, 218, 160, 213, 208, 208, 208, 210, 198, 208, 91, 205, 205, 208, 205, 208, 213, 215, 431]"
1,0,21,20221225,10:18:42,181464,3,"[373, 279, 381]"
-1,0,6,20221225,10:31:06,197089,6,"[213, 193, 180, 193, 195, 200]"
1,0,23,20221225,10:44:17,213686,15,"[378, 203, 195, 193, 182, 180, 177, 177, 177, 177, 182, 86, 198, 210, 210]"
-1,0,5,20221225,10:51:46,223130,1,[436]
1,0,30,20221225,10:54:07,226090,14,"[403, 208, 378, 177, 175, 134, 134, 78, 175, 177, 45, 114, 193, 505]"
-1,0,5,20221225,10:58:09,231176,5,"[281, 269, 269, 269, 287]"
1,0,26,20221225,10:58:15,231283,14,"[200, 193, 195, 187, 187, 193, 193, 193, 193, 195, 195, 193, 193, 195]"
-1,0,6,20221225,10:59:08,232427,6,"[271, 261, 264, 264, 266, 279]"
-1,0,5,20221225,10:59:21,232649,5,"[251, 233, 233, 236, 241]"
-1,0,4,20221225,11:05:40,240611,1,[365]
-1,0,6,20221225,11:05:58,240980,5,"[523, 248, 248, 251, 523]"
1,0,27,20221225,11:06:57,242235,12,"[182, 182, 182, 182, 182, 182, 182, 182, 182, 182, 187, 190]"
1,0,28,20221225,11:07:07,242436,8,"[185, 182, 180, 180, 177, 180, 187, 347]"
-1,0,2,20221225,11:09:43,245712,0,[]
1,0,28,20221225,11:09:44,245718,0,[]
-1,0,5,20221225,11:13:50,250911,5,"[233, 218, 218, 218, 223]"
-1,0,4,20221225,11:15:15,252692,6,"[226, 210, 210, 210, 213, 228]"
-1,0,5,20221225,11:15:17,252735,6,"[220, 198, 198, 198, 203, 213]"
-1,0,6,20221225,11:16:45,254580,4,"[226, 223, 220, 226]"
1,0,26,20221225,11:20:15,258981,13,"[190, 187, 190, 63, 187, 187, 187, 187, 187, 190, 220, 198, 213]"
-1,0,7,20221225,11:30:23,271763,5,"[284, 284, 287, 289, 302]"
-1,0,6,20221225,11:33:17,275424,5,"[243, 238, 238, 238, 243]"
-1,0,6,20221225,11:37:37,280868,4,"[363, 355, 355, 353]"
1,0,37,20221225,11:40:43,284794,11,"[256, 246, 243, 241, 241, 243, 243, 243, 243, 246, 261]"
-1,0,5,20221225,11:44:30,289546,5,"[223, 205, 205, 203, 218]"
-1,0,5,20221225,11:45:02,290221,4,"[281, 281, 287, 297]"
1,0,31,20221225,11:45:18,290587,17,"[548, 208, 200, 190, 76, 195, 203, 203, 205, 203, 203, 203, 210, 508, 396, 284, 177]"
1,0,30,20221225,11:45:22,290670,16,"[182, 180, 180, 180, 182, 182, 182, 182, 185, 187, 187, 185, 185, 198, 203, 210]"
-1,0,6,20221225,11:49:23,295670,5,"[228, 208, 231, 231, 246]"
-1,0,8,20221225,11:50:58,297658,4,"[256, 243, 248, 243]"
1,0,30,20221225,11:54:12,301724,11,"[314, 307, 307, 312, 309, 309, 312, 317, 314, 320, 327]"
-1,0,6,20221225,11:57:28,305859,6,"[279, 276, 271, 271, 276, 292]"
1,0,26,20221225,11:57:44,306190,8,"[175, 162, 162, 157, 167, 170, 170, 180]"
1,0,24,20221225,11:59:24,308302,6,"[279, 279, 274, 274, 274, 279]"
-1,0,6,20221225,12:00:25,309576,4,"[510, 297, 297, 299]"
-1,0,6,20221225,12:02:16,311908,4,"[175, 177, 177, 190]"
1,0,13,20221225,12:02:55,312744,8,"[360, 462, 200, 208, 205, 205, 205, 205]"
-1,0,8,20221225,12:05:52,316469,7,"[327, 325, 302, 73, 157, 363, 492]"
-1,0,5,20221225,12:08:19,319567,4,"[223, 226, 231, 231]"
-1,0,5,20221225,12:11:08,323099,3,"[266, 266, 266]"
-1,0,5,20221225,12:11:48,323949,4,"[299, 287, 287, 289]"
-1,0,6,20221225,12:12:57,325380,4,"[363, 363, 363, 368]"
-1,0,6,20221225,12:14:25,327242,5,"[408, 259, 261, 256, 259]"
1,0,26,20221225,12:16:13,329520,9,"[236, 228, 223, 223, 220, 223, 226, 228, 236]"
-1,0,4,20221225,12:16:53,330355,4,"[439, 287, 287, 289]"
1,0,17,20221225,12:17:48,331523,24,"[213, 205, 203, 195, 193, 193, 198, 193, 193, 193, 193, 193, 193, 193, 114, 195, 195, 193, 195, 195, 195, 200, 208, 213]"
-1,0,5,20221225,12:18:16,332128,2,"[548, 548]"
-1,0,5,20221225,12:18:27,332333,8,"[469, 449, 447, 447, 447, 447, 444, 449]"
-1,0,4,20221225,12:18:40,332609,8,"[355, 332, 332, 330, 330, 327, 337, 350]"
-1,0,5,20221225,12:18:49,332814,6,"[353, 325, 320, 320, 322, 325]"
-1,0,6,20221225,12:39:14,358539,5,"[302, 299, 297, 294, 294]"
-1,0,6,20221225,12:40:09,359693,1,[386]
1,0,24,20221225,12:40:12,359753,17,"[269, 177, 78, 254, 241, 259, 259, 261, 185, 264, 264, 266, 266, 266, 50, 129, 287]"
-1,0,7,20221225,12:40:19,359905,1,[182]
-1,0,5,20221225,13:02:46,388221,2,"[170, 525]"
1,0,30,20221224,09:38:45,17301,16,"[251, 243, 238, 236, 236, 236, 236, 236, 236, 233, 205, 233, 231, 231, 231, 231]"
-1,0,5,20221224,09:39:19,18026,1,[497]
-1,0,5,20221224,09:42:18,21806,6,"[233, 233, 233, 233, 101, 495]"
-1,0,4,20221224,09:44:01,23946,5,"[195, 190, 195, 198, 198]"
-1,0,5,20221224,09:44:07,24077,5,"[187, 182, 180, 180, 193]"
-1,0,4,20221224,09:44:11,24167,5,"[251, 226, 223, 226, 228]"
-1,0,4,20221224,09:44:54,25074,1,[574]
1,0,37,20221224,09:46:47,27453,17,"[190, 180, 175, 175, 167, 177, 175, 177, 180, 182, 182, 182, 182, 185, 190, 190, 200]"
-1,0,5,20221224,09:48:30,29616,7,"[302, 312, 297, 297, 297, 299, 309]"
-1,0,5,20221224,09:49:56,31444,5,"[200, 193, 198, 198, 198]"
1,0,26,20221224,09:59:00,42816,15,"[180, 180, 180, 180, 180, 180, 109, 180, 180, 177, 175, 177, 177, 177, 160]"
-1,0,4,20221224,10:00:46,45058,6,"[355, 195, 193, 195, 200, 213]"
1,0,26,20221224,10:00:48,45109,16,"[116, 114, 116, 121, 111, 109, 119, 119, 86, 124, 124, 127, 127, 134, 139, 149]"
-1,0,4,20221224,10:07:21,53380,6,"[175, 88, 88, 160, 157, 165]"
-1,0,3,20221224,10:16:42,65167,5,"[142, 124, 132, 132, 144]"
-1,0,5,20221224,10:23:07,73266,5,"[190, 177, 177, 180, 195]"
-1,0,4,20221224,10:23:55,74266,4,"[302, 302, 304, 317]"
-1,0,5,20221224,10:24:01,74392,8,"[457, 332, 38, 109, 27, 33, 38, 55]"
-1,0,5,20221224,10:24:27,74952,4,"[381, 378, 378, 386]"
-1,0,6,20221224,10:24:53,75502,2,"[497, 497]"
1,0,22,20221224,10:25:07,75787,9,"[266, 259, 259, 256, 254, 254, 254, 261, 264]"
-1,0,5,20221224,10:25:32,76316,4,"[393, 388, 386, 386]"
-1,0,4,20221224,10:25:35,76373,8,"[563, 434, 568, 299, 86, 406, 411, 541]"
-1,0,4,20221224,10:25:36,76396,3,"[370, 368, 370]"
1,0,24,20221224,10:25:48,76666,7,"[203, 205, 205, 208, 205, 203, 205]"
1,0,22,20221224,10:25:52,76731,11,"[528, 127, 121, 116, 124, 124, 124, 139, 139, 490, 304]"
-1,0,4,20221224,10:26:08,77084,6,"[396, 391, 388, 393, 393, 533]"
1,0,32,20221224,10:27:22,78620,7,"[543, 210, 76, 243, 243, 243, 248]"
1,0,18,20221224,10:27:48,79192,7,"[177, 157, 157, 160, 157, 157, 157]"
-1,0,4,20221224,10:27:54,79304,5,"[355, 355, 355, 360, 378]"
-1,0,4,20221224,10:28:03,79501,5,"[388, 388, 375, 375, 378]"
-1,0,6,20221224,10:34:15,87281,4,"[137, 119, 119, 121]"
1,0,24,20221224,10:35:58,89472,12,"[208, 210, 210, 205, 205, 205, 205, 205, 205, 205, 215, 231]"
1,0,35,20221224,10:36:01,89531,10,"[213, 205, 205, 208, 210, 213, 213, 213, 220, 218]"
-1,0,4,20221224,10:38:53,93147,5,"[203, 203, 203, 205, 228]"
-1,0,5,20221224,10:39:30,93913,4,"[152, 147, 147, 157]"
-1,0,5,20221224,10:43:26,98887,4,"[228, 215, 218, 218]"
-1,0,4,20221224,10:43:47,99320,6,"[238, 233, 233, 233, 238, 251]"
-1,0,5,20221224,10:43:52,99425,7,"[198, 193, 193, 190, 187, 193, 203]"
-1,0,4,20221224,10:48:56,105819,1,[251]
1,0,24,20221224,10:50:50,108228,16,"[160, 160, 157, 157, 157, 157, 160, 160, 160, 162, 162, 165, 165, 167, 172, 177]"
-1,0,6,20221224,10:57:04,116037,1,[218]
-1,0,6,20221224,11:01:53,122114,4,"[246, 243, 243, 243]"
-1,0,5,20221224,11:02:03,122325,5,"[248, 236, 233, 236, 264]"
1,0,28,20221224,11:02:09,122463,7,"[266, 266, 266, 266, 269, 271, 304]"
-1,0,4,20221224,11:02:51,123322,5,"[274, 269, 271, 274, 373]"
1,0,28,20221224,11:02:56,123434,17,"[200, 193, 182, 180, 180, 144, 182, 182, 185, 185, 182, 182, 182, 193, 195, 200, 213]"
-1,0,5,20221224,11:06:12,127554,5,"[187, 104, 187, 193, 193]"
1,0,24,20221224,11:07:07,128726,14,"[228, 355, 210, 208, 210, 203, 210, 210, 210, 210, 210, 210, 236, 220]"
-1,0,5,20221224,11:11:36,134382,6,"[335, 170, 167, 167, 175, 190]"
-1,0,7,20221224,11:13:00,136151,8,"[444, 444, 436, 439, 441, 441, 444, 439]"
-1,0,5,20221224,11:22:28,148101,1,[487]
1,0,27,20221224,11:26:51,153635,14,"[187, 175, 165, 167, 167, 167, 165, 165, 165, 162, 165, 165, 167, 215]"
-1,0,5,20221224,11:29:08,156501,5,"[198, 180, 182, 187, 198]"
-1,0,2,20221224,11:29:56,157518,14,"[510, 393, 238, 58, 149, 149, 147, 144, 40, 154, 490, 414, 370, 203]"
-1,0,4,20221224,11:30:05,157715,12,"[393, 231, 76, 236, 236, 236, 236, 218, 63, 241, 264, 360]"
1,0,25,20221224,11:30:20,158025,31,"[200, 203, 203, 205, 203, 203, 200, 200, 198, 200, 200, 200, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203, 208, 203, 205, 203, 208, 210]"
-1,0,4,20221224,11:30:26,158152,1,[233]
-1,0,6,20221224,11:35:18,164254,6,"[388, 368, 363, 363, 363, 378]"
1,0,31,20221224,11:35:25,164388,0,[]
-1,0,4,20221224,11:35:31,164517,4,"[414, 414, 414, 414]"
-1,0,5,20221224,11:41:21,171879,7,"[289, 198, 193, 170, 170, 187, 198]"
-1,0,4,20221224,11:43:48,174960,9,"[538, 396, 180, 165, 182, 182, 193, 459, 365]"
-1,0,6,20221224,11:45:45,177425,5,"[215, 205, 203, 215, 215]"
1,0,23,20221224,11:46:10,177936,9,"[175, 170, 165, 175, 175, 177, 177, 177, 185]"
1,0,23,20221224,11:46:26,178296,10,"[152, 149, 147, 149, 152, 152, 152, 154, 170, 170]"
-1,0,4,20221224,11:47:19,179400,5,"[556, 543, 223, 223, 231]"
-1,0,4,20221224,11:47:57,180200,5,"[261, 238, 241, 241, 254]"
-1,0,4,20221224,11:49:08,181697,5,"[200, 147, 147, 195, 203]"
-1,0,5,20221224,11:52:16,185641,1,[358]
1,0,24,20221224,11:59:11,194369,11,"[228, 220, 220, 223, 220, 220, 220, 215, 215, 220, 228]"
1,0,21,20221224,12:01:08,196833,29,"[510, 203, 205, 134, 200, 200, 200, 198, 195, 195, 78, 195, 195, 193, 60, 40, 129, 193, 193, 144, 198, 195, 116, 195, 195, 195, 160, 195, 152]"
-1,0,5,20221224,12:02:08,198107,5,"[40, 40, 43, 236, 248]"
-1,0,5,20221224,12:05:31,202320,4,"[345, 238, 238, 243]"
1,0,24,20221224,12:09:35,207466,12,"[238, 238, 238, 231, 238, 238, 238, 241, 241, 241, 256, 254]"
-1,0,5,20221224,12:10:04,208065,3,"[294, 294, 292]"
-1,0,6,20221224,12:18:12,218337,7,"[444, 218, 218, 190, 200, 203, 208]"
1,0,29,20221224,12:20:25,221144,13,"[312, 312, 307, 307, 304, 304, 302, 302, 302, 299, 299, 299, 304]"
1,0,29,20221224,12:21:33,222546,9,"[220, 200, 187, 187, 185, 187, 187, 187, 203]"
1,0,26,20221224,12:33:23,237470,6,"[193, 193, 198, 200, 203, 213]"
-1,1,10,20221222,17:21:43,29756,7,"[223, 210, 215, 218, 218, 228, 228]"
1,0,33,20221222,17:23:05,31477,13,"[246, 228, 279, 218, 205, 205, 205, 203, 200, 200, 200, 246, 198]"
1,0,37,20221222,17:23:48,32396,14,"[223, 213, 208, 203, 205, 208, 208, 210, 210, 210, 208, 208, 208, 213]"
-1,0,7,20221222,17:28:26,38237,8,"[279, 266, 264, 259, 254, 254, 254, 264]"
-1,0,5,20221222,17:34:22,45712,5,"[365, 215, 213, 167, 218]"
-1,0,6,20221222,17:37:27,49610,6,"[208, 198, 187, 198, 200, 200]"
1,0,29,20221222,17:53:43,70118,12,"[307, 294, 289, 287, 287, 284, 284, 284, 284, 284, 287, 289]"
1,0,31,20221222,17:53:47,70212,15,"[353, 353, 342, 294, 287, 83, 251, 335, 231, 335, 335, 337, 340, 345, 353]"
-1,0,6,20221222,17:57:25,74786,5,"[314, 294, 292, 294, 297]"
-1,0,5,20221222,17:57:55,75424,5,"[284, 236, 276, 276, 279]"
1,0,27,20221222,17:58:34,76253,22,"[251, 251, 251, 246, 248, 246, 246, 246, 246, 246, 246, 246, 246, 246, 246, 248, 246, 246, 246, 243, 243, 251]"
-1,0,8,20221222,17:59:15,77121,5,"[363, 350, 347, 345, 345]"
1,0,27,20221222,18:01:58,80509,12,"[289, 281, 279, 279, 281, 281, 281, 284, 284, 292, 289, 299]"
-1,0,7,20221222,18:02:30,81204,4,"[317, 279, 309, 373]"
-1,0,6,20221222,18:04:24,83599,6,"[342, 330, 330, 330, 332, 345]"
-1,0,5,20221222,18:04:50,84137,8,"[327, 325, 325, 325, 325, 53, 342, 523]"
-1,0,6,20221222,18:05:51,85432,9,"[396, 378, 370, 370, 370, 370, 370, 370, 383]"
-1,0,6,20221222,18:06:27,86194,0,[]
-1,0,6,20221222,18:06:32,86301,10,"[429, 429, 426, 429, 426, 426, 429, 429, 429, 436]"
-1,0,4,20221222,18:06:37,86380,44,"[571, 563, 556, 551, 538, 530, 523, 515, 508, 500, 495, 490, 485, 480, 474, 474, 472, 469, 464, 462, 459, 454, 449, 447, 447, 444, 441, 444, 441, 441, 441, 439, 441, 441, 375, 441, 444, 444, 444, 444, 449, 464, 452, 449]"
-1,0,6,20221222,18:07:14,87158,5,"[388, 381, 378, 375, 375]"
1,0,19,20221221,16:31:17,18387,39,"[289, 289, 289, 289, 292, 292, 292, 289, 289, 289, 287, 287, 287, 287, 284, 281, 281, 279, 276, 276, 274, 271, 271, 269, 266, 264, 264, 261, 259, 259, 259, 259, 259, 259, 256, 256, 256, 256, 256]"
-1,0,3,20221221,16:31:21,18470,1,[345]
-1,0,5,20221221,16:31:24,18541,5,"[421, 419, 414, 411, 431]"
1,0,17,20221221,16:35:59,24332,13,"[218, 210, 215, 210, 210, 210, 210, 210, 210, 210, 218, 220, 147]"
1,0,28,20221221,16:39:15,28459,12,"[279, 266, 264, 261, 259, 259, 259, 264, 266, 266, 266, 281]"
-1,0,5,20221221,16:41:27,31235,5,"[307, 307, 307, 309, 317]"
-1,0,5,20221221,16:42:55,33069,5,"[289, 287, 287, 292, 304]"
-1,0,5,20221221,16:43:03,33242,6,"[243, 233, 236, 236, 236, 241]"
1,0,26,20221221,16:44:52,35564,14,"[264, 256, 248, 248, 248, 248, 248, 251, 251, 251, 251, 251, 256, 261]"
-1,0,8,20221221,16:48:35,40209,6,"[396, 213, 213, 213, 213, 220]"
-1,0,5,20221221,16:51:23,43756,23,"[205, 198, 198, 198, 203, 205, 205, 210, 213, 215, 218, 220, 223, 223, 223, 223, 223, 226, 226, 226, 228, 231, 231]"
1,0,45,20221221,16:55:00,48320,15,"[200, 187, 185, 185, 182, 182, 182, 182, 185, 187, 190, 190, 190, 193, 205]"
1,0,32,20221221,16:57:32,51513,22,"[198, 190, 185, 185, 195, 182, 182, 182, 182, 185, 185, 185, 185, 182, 180, 177, 180, 177, 180, 180, 180, 182]"
1,0,29,20221221,17:01:21,56332,12,"[195, 182, 177, 177, 177, 177, 175, 175, 177, 177, 182, 190]"
-1,0,7,20221221,17:03:53,59520,7,"[233, 220, 215, 215, 215, 218, 223]"
-1,0,5,20221221,17:04:09,59869,18,"[198, 177, 175, 175, 170, 170, 172, 172, 175, 175, 175, 175, 182, 175, 175, 175, 175, 182]"
-1,0,9,20221221,17:12:48,70791,7,"[180, 167, 162, 170, 170, 170, 172]"
-1,0,4,20221221,17:13:20,71453,4,"[337, 325, 322, 325]"
1,0,34,20221221,17:13:28,71636,11,"[259, 259, 259, 259, 259, 259, 256, 256, 259, 256, 256]"
-1,0,6,20221221,17:15:41,74439,5,"[561, 266, 264, 266, 271]"
-1,0,5,20221221,17:21:52,82195,4,"[416, 236, 238, 241]"
-1,0,4,20221221,17:22:30,83001,3,"[205, 205, 208]"
-1,0,5,20221221,17:25:06,86279,3,"[254, 246, 246]"
1,0,40,20221221,17:25:11,86385,14,"[205, 198, 200, 195, 195, 195, 198, 198, 200, 200, 200, 205, 205, 210]"
-1,0,4,20221221,17:25:53,87253,5,"[254, 236, 236, 238, 246]"
-1,0,5,20221221,17:25:58,87378,5,"[284, 284, 287, 287, 294]"
-1,0,4,20221221,17:26:26,87947,5,"[246, 238, 236, 190, 251]"
-1,0,5,20221221,17:28:36,90707,5,"[294, 289, 289, 292, 302]"
-1,0,5,20221221,17:28:53,91046,5,"[287, 271, 271, 274, 287]"
-1,0,4,20221221,17:28:55,91083,2,"[287, 289]"
-1,0,4,20221221,17:29:07,91343,3,"[264, 248, 248]"
-1,0,3,20221221,17:29:11,91433,3,"[322, 322, 330]"
-1,0,4,20221221,17:29:27,91772,10,"[548, 490, 490, 406, 327, 220, 307, 307, 190, 292]"
-1,0,5,20221221,17:29:59,92448,6,"[340, 340, 322, 325, 327, 337]"
-1,0,4,20221221,17:30:05,92574,8,"[294, 294, 294, 302, 302, 317, 294, 317]"
1,0,43,20221221,17:30:21,92887,5,"[365, 287, 289, 304, 307]"
-1,0,4,20221221,17:30:47,93457,5,"[304, 297, 297, 297, 314]"
-1,0,5,20221221,17:30:48,93486,4,"[264, 264, 269, 269]"
-1,0,4,20221221,17:30:57,93660,5,"[381, 241, 241, 241, 165]"
